id,org_id,org_name,name,aka,website,social_media,clli,notes,net_count,ix_count,carrier_count,sales_email,sales_phone,region_continent,created,updated,status,address1,address2,city,country,state,zipcode,latitude,longitude
9774,17163,GGEW net GmbH,GGEW-POP-SHS Bensheim,,http://www.ggew-net.de,"[{'service': 'website', 'identifier': 'http://www.ggew-net.de'}]",,,0,0,0,vertrieb@ggew-net.de,+4926519449485,Europe,2021-01-08T19:24:38Z,2025-09-26T22:56:19Z,ok,An der Riedwiese 4,,Bensheim,DE,Hessen,64625,49.671976,8.602558
9775,17163,GGEW net GmbH,GGEW-POP-SHM Bensheim,,http://www.ggew-net.de,"[{'service': 'website', 'identifier': 'http://www.ggew-net.de'}]",,,0,0,0,vertrieb@ggew-net.de,+4962519449485,Europe,2021-01-08T19:26:09Z,2025-09-26T22:56:19Z,ok,Berliner Ring 89,,Bensheim,DE,,64625,49.688727,8.605489
9781,13127,Digital Telecom IX LLC,DTEL-IX K21,DTEL-IX,https://dtel-ix.net/en/services/colocation,"[{'service': 'website', 'identifier': 'https://dtel-ix.net/en/services/colocation'}]",,,5,1,0,info@dtel-ix.net,+380443002233,Europe,2021-01-11T09:40:52Z,2025-09-26T22:56:20Z,ok,"Kurenivska Str., 21A",,Kyiv,UA,,04073,50.492695,30.493162
9794,942,GlobalConnect Group,GlobalConnect Hørning 2,HOER11,https://www.globalconnect.dk/tjenester/datacenter,"[{'service': 'website', 'identifier': 'https://www.globalconnect.dk/tjenester/datacenter'}]",,,1,0,0,,,Europe,2021-01-11T20:14:56Z,2025-09-26T22:56:20Z,ok,Agerbakken 3,,Hørning,DK,,8362,56.075703,10.026845
9818,7336,DOKOM Gesellschaft für Telekommunikation mbH,DOKOM21 RZ Huckarde,,https://www.dokom21.de/de/Geschaeftskunden/rechenzentrum/losungen/serverraum--rack.htm,"[{'service': 'website', 'identifier': 'https://www.dokom21.de/de/Geschaeftskunden/rechenzentrum/losungen/serverraum--rack.htm'}]",,,2,1,0,info@dokom21.de,+4923193066469,Europe,2021-01-15T15:12:17Z,2025-09-26T22:56:22Z,ok,Fallgatter 11,,Dortmund,DE,,44369,51.535359,7.418903
9865,5969,Selectel Ltd.,Berzarina Data Center,,http://www.selectel.ru,"[{'service': 'website', 'identifier': 'http://www.selectel.ru'}]",,,6,0,1,,,Europe,2021-01-28T14:51:13Z,2025-09-26T22:56:25Z,ok,"Ul. Berzarina 36, str. 3",,Moscow,RU,,123060,55.790652,37.466504
9878,365,"Cogent Communications, Inc.",Cogent Amsterdam,,https://www.cogentco.com/en/cogent-netherlands,"[{'service': 'website', 'identifier': 'https://www.cogentco.com/en/cogent-netherlands'}]",,,18,2,1,,,Europe,2021-01-31T12:03:03Z,2025-09-26T22:56:27Z,ok,Haarlemmerstraatweg 133-135,,Halfweg,NL,,1165 MK,52.384502,4.7167
9888,697,Sungard Availability Services,Sungard AS Elland TC4,,https://www.sungardas.com/en-gb/facilities/europe/united-kingdom/elland-tc4-data-centre-and-workplace-recovery-centre/,"[{'service': 'website', 'identifier': 'https://www.sungardas.com/en-gb/facilities/europe/united-kingdom/elland-tc4-data-centre-and-workplace-recovery-centre/'}]",,,1,0,0,,,Europe,2021-02-02T09:55:04Z,2025-09-26T22:56:28Z,ok,"Unit J1, Lowfields Business Park",Lowfields Way,Elland,GB,West Yorkshire,HX5 9DA,53.693287,-1.821861
9894,20240,NHM - S.R.L.,Belvedere DC,,http://www.nhm.it,"[{'service': 'website', 'identifier': 'http://www.nhm.it'}]",AVERITAH,,6,1,0,sales@nhm.it,+39081183962,Europe,2021-02-03T19:19:09Z,2025-09-26T22:56:28Z,ok,Via Belvedere 251,,Aversa,IT,Campania,81031,40.968273,14.203892
9922,8980,3S S.A.,3S Data Center Warsaw,,http://www.3s.pl,"[{'service': 'website', 'identifier': 'http://www.3s.pl'}]",,,6,0,0,warszawa@3s.pl,,Europe,2021-02-07T10:56:12Z,2025-09-26T22:56:29Z,ok,3 Annopol,,Warsaw,PL,Masovian Voivodeship,03,52.301215,21.020709
9945,9215,Internet á Íslandi hf,RIX-MH,,https://www.rix.is,"[{'service': 'website', 'identifier': 'https://www.rix.is'}]",,,2,1,0,,,Europe,2021-02-10T12:31:15Z,2025-10-09T15:24:23Z,ok,Suðurlandsbraut 28,,Reykjavik,IS,Capital Region,108,64.136171,-21.875739
9982,14290,ILK Internet GmbH,ILK Datacenter TPK2 Karlsruhe,,https://www.ilk.net/tpk-services/,"[{'service': 'website', 'identifier': 'https://www.ilk.net/tpk-services/'}]",,,1,0,0,sales@ilk.net,,Europe,2021-02-11T16:31:57Z,2025-09-26T22:56:30Z,ok,Albert-Nestler-Straße 9,,Karlsruhe,DE,Baden-Württemberg,76131,49.02014,8.44067
9998,26154,PE Vizit-Service,Vizit-net,,https://vizit-net.com/business/,"[{'service': 'website', 'identifier': 'https://vizit-net.com/business/'}]",,,2,1,0,cto@vizit-net.com,+380675356706,Europe,2021-02-14T20:26:09Z,2025-09-26T22:56:30Z,ok,"Kerchens'ka St, 7",,Kremenchuk,UA,Poltava Oblast,39600,49.128041,33.435044
10049,24068,Keliweb S.R.L,Keliweb DC2,,https://www.keliweb.it/datacenter.php,"[{'service': 'website', 'identifier': 'https://www.keliweb.it/datacenter.php'}]",,,1,0,0,info@keliweb.it,,Europe,2021-02-19T09:39:27Z,2025-09-26T22:56:31Z,ok,Via Bartolomeo Diaz 35,,Rende,IT,Calabria,87036,39.363418,16.25075
10062,16759,GELSEN-NET Kommunikationsgesellschaft mbH,GELSEN-NET DC Resse,,https://www.gelsen-net.de/Geschaeftskunden/Digitalisierung-und-Clouddienste/Rechenzentrumbetrieb-1216212758.html,"[{'service': 'website', 'identifier': 'https://www.gelsen-net.de/Geschaeftskunden/Digitalisierung-und-Clouddienste/Rechenzentrumbetrieb-1216212758.html'}]",,,1,0,0,info@gelsen-net.de,+492097020,Europe,2021-02-23T11:59:36Z,2025-09-26T22:56:31Z,ok,Gerhardstraße 9,,Gelsenkirchen,DE,North Rhine-Westphalia,45892,51.577464,7.115599
10084,28717,Mila hf.,Ármúli 25,,https://www.mila.is/english/datacenter/,"[{'service': 'website', 'identifier': 'https://www.mila.is/english/datacenter/'}]",,,4,1,0,mila@mila.is,+3545856000,Europe,2021-02-23T22:26:55Z,2025-09-26T22:56:32Z,ok,Ármúli 25,,Reykjavik,IS,Capital Region,108,64.133258,-21.873351
10100,2257,VERIXI SA,VERIXI Louise DC,,https://www.verixi.be/datacenter/,"[{'service': 'website', 'identifier': 'https://www.verixi.be/datacenter/'}]",,,5,1,0,sales@verixi.be,+3210779037,Europe,2021-02-25T19:52:56Z,2025-09-26T22:56:32Z,ok,Avenue Louise 326,,Brussels,BE,Brussels,1050,50.822938,4.36895
10105,18828,Lincoln Rackhouse,Lincoln Rackhouse London,,http://rackhouse.com/portfolio/enterprise-data-center-5,"[{'service': 'website', 'identifier': 'http://rackhouse.com/portfolio/enterprise-data-center-5'}]",,,0,0,0,jmartin@lpc.com,+445712332463,Europe,2021-02-26T15:13:11Z,2025-09-26T22:56:33Z,ok,Stanhope Rd,,Camberley,GB,England,GU15,51.33263,-0.768148
10116,15162,Cibicom A/S,Cibicom Datacenter Aarhus,,https://cibicom.dk,"[{'service': 'website', 'identifier': 'https://cibicom.dk'}]",,,2,0,0,sales@cibicom.dk,,Europe,2021-02-28T17:24:12Z,2025-09-26T22:56:33Z,ok,Ny Moesgårdvej 61,,Højbjerg,DK,Central Denmark Region,8270,56.099039,10.217216
10117,15162,Cibicom A/S,Cibicom Datacenter Ballerup,,https://cibicom.dk/produkter/datacenter/lokationer,"[{'service': 'website', 'identifier': 'https://cibicom.dk/produkter/datacenter/lokationer'}]",,,3,0,0,sales@cibicom.dk,,Europe,2021-02-28T17:29:36Z,2025-09-26T22:56:33Z,ok,Industriparken 35,,Ballerup,DK,Capital Region of Denmark,2750,55.727972,12.382793
10249,1288,senseLAN GmbH,senseLAN B20,,https://www.senselan.ch,"[{'service': 'website', 'identifier': 'https://www.senselan.ch'}]",,,2,0,0,office@senselan.ch,,Europe,2021-03-04T19:28:52Z,2025-09-26T22:56:38Z,ok,Bonnstrasse 20,,Düdingen,CH,,3186,46.857703,7.185033
10266,13214,Proximus NV,Proximus Netcenter,,https://www.proximus.be/en/id_cl_datacenterinfrastructure/companies-and-public-sector/it-services/cloud-solutions/proximus-data-centers.html,"[{'service': 'website', 'identifier': 'https://www.proximus.be/en/id_cl_datacenterinfrastructure/companies-and-public-sector/it-services/cloud-solutions/proximus-data-centers.html'}]",,,1,0,0,,,Europe,2021-03-08T12:25:56Z,2025-09-26T22:56:39Z,ok,2 Carlistraat,,Evere,BE,Brussels,1140,50.879584,4.393104
10267,13214,Proximus NV,Proximus Netcenter 2,,https://www.proximus.be/en/id_cl_datacenterinfrastructure/companies-and-public-sector/it-services/cloud-solutions/proximus-data-centers.html,"[{'service': 'website', 'identifier': 'https://www.proximus.be/en/id_cl_datacenterinfrastructure/companies-and-public-sector/it-services/cloud-solutions/proximus-data-centers.html'}]",,,1,0,0,,,Europe,2021-03-08T12:36:31Z,2025-09-26T22:56:39Z,ok,15 Rittwegerlaan,,Machelen,BE,Flanders,1830,50.911924,4.423264
10333,7625,CyrusOne Inc.,CyrusOne London 3,,https://cyrusone.com/locations/united-kingdom/london-three/,"[{'service': 'website', 'identifier': 'https://cyrusone.com/locations/united-kingdom/london-three/'}]",,,1,0,0,,,Europe,2021-03-12T15:54:30Z,2025-09-26T22:56:39Z,ok,700 Stirling Rd,,Slough,GB,England,SL1,51.525984,-0.626992
10334,7625,CyrusOne Inc.,CyrusOne London 4,,https://cyrusone.com/locations/united-kingdom/london-iv/,"[{'service': 'website', 'identifier': 'https://cyrusone.com/locations/united-kingdom/london-iv/'}]",,,0,0,0,,,Europe,2021-03-12T16:08:08Z,2025-09-26T22:56:40Z,ok,225 Bath Rd,,Slough,GB,England,SL1,51.516766,-0.627562
10335,7625,CyrusOne Inc.,CyrusOne London 5,,https://cyrusone.com/locations/united-kingdom/london-v/,"[{'service': 'website', 'identifier': 'https://cyrusone.com/locations/united-kingdom/london-v/'}]",,,0,0,0,,,Europe,2021-03-12T16:09:25Z,2025-09-26T22:56:40Z,ok,225 Bath Rd,,Slough,GB,England,SL1,51.516766,-0.627562
10342,5459,China Mobile International Limited,China Mobile International - London DC,,https://www.cmi.chinamobile.com/en/data-center,"[{'service': 'website', 'identifier': 'https://www.cmi.chinamobile.com/en/data-center'}]",,,3,0,0,info@cmi.chinamobile.com,,Europe,2021-03-15T08:05:08Z,2025-09-26T22:56:40Z,ok,535 Ipswich Rd,,Slough,GB,England,SL1,51.519879,-0.628506
10343,5459,China Mobile International Limited,China Mobile International - Frankfurt DC,,https://www.cmi.chinamobile.com/en/data-center#,"[{'service': 'website', 'identifier': 'https://www.cmi.chinamobile.com/en/data-center#'}]",,,5,0,1,info@cmi.chinamobile.com,,Europe,2021-03-15T08:07:46Z,2025-09-26T22:56:40Z,ok,12 Starkenburgstraße,,Mörfelden-Walldorf,DE,Hessen,64546,49.986494,8.582706
10351,3974,Blix Solutions AS,Blix BDC Oslo,Blix Data Center,https://www.blix.com/blix-data-center-as,"[{'service': 'website', 'identifier': 'https://www.blix.com/blix-data-center-as'}]",,"Available dark fiber vendors in MMR1:

* Blixfiber
* Eidsiva Fiber (f/k/a Hafslund Fiber f/k/a Fortum Fiber)
* GlobalConnect
* Telia Norge
* Telenor


Available dark fiber vendors in MMR2:

* Blixfiber
* Eidsiva Fiber (f/k/a Hafslund Fiber f/k/a Fortum Fiber)
* GlobalConnect
* Telia Norge
* Viken Fiber

Power systems available:
* 230VAC
* 400VAC 3ph
* 350VDC including power from solar panels

LR optics can be used to reach the following other nearby data centers with sub 10km fibers.
* OSIX/HMG9
* Orange/Basefarm OSL5
* Stack/DigiPlex Ulven
* Blix NR5 Oslo
* ServeTheWorld

International backbone DWDM Carriers on-net
* Altibox Carrier
* Colt
* euNetworks
* GlobalConnect
* Tampnet

More information at datacentermap
* https://www.datacentermap.com/norway/oslo/blix-bdc/",23,2,3,support@blix.com,+4721555666,Europe,2021-03-16T07:21:06Z,2025-09-26T22:56:41Z,ok,26 Lindeberg næringsvei,,Oslo,NO,,1067,59.935366,10.885255
10373,7336,DOKOM Gesellschaft für Telekommunikation mbH,DOKOM21 RZ Hörde,,https://www.dokom21.de/de/Geschaeftskunden/rechenzentrum/losungen/serverraum--rack.htm,"[{'service': 'website', 'identifier': 'https://www.dokom21.de/de/Geschaeftskunden/rechenzentrum/losungen/serverraum--rack.htm'}]",,,2,0,0,info@dokom21.de,+4923193066469,Europe,2021-03-17T07:36:18Z,2025-09-26T22:56:42Z,ok,Hörder Semerteichstraße 167,,Dortmund,DE,North Rhine-Westphalia,44263,51.49095,7.499582
10409,365,"Cogent Communications, Inc.",Cogent London CDC,,https://www.cogentco.com/en/network/service-locations?continent=Europe&country=United+Kingdom&state=&metro=London&site_type=CDC&action=search,"[{'service': 'website', 'identifier': 'https://www.cogentco.com/en/network/service-locations?continent=Europe&country=United+Kingdom&state=&metro=London&site_type=CDC&action=search'}]",,,2,0,0,sales@cogentco.com,,Europe,2021-03-24T11:56:31Z,2025-09-26T22:56:42Z,ok,20 Mastmaker Road,Isle of Dogs,London,GB,London,E14 9UB,51.499713,-0.021387
10419,29010,Polcom Sp. z o.o.,Polcom Alwernia Datacenter,,https://polcom.com.pl/,"[{'service': 'website', 'identifier': 'https://polcom.com.pl/'}]",,,1,0,0,office@polcom.com.pl,+48124205300,Europe,2021-03-26T13:29:51Z,2025-09-26T22:56:43Z,ok,Zamkowa 21,,Grojec,PL,,32-566,50.096912,19.556092
10420,29010,Polcom Sp. z o.o.,Polcom Skawina Datacenter,,https://polcom.com.pl/,"[{'service': 'website', 'identifier': 'https://polcom.com.pl/'}]",,,2,0,0,office@polcom.com.pl,+48124205300,Europe,2021-03-26T13:29:54Z,2025-09-26T22:56:43Z,ok,Krakowska 43,,Skawina,PL,,32-050,49.98829,19.837396
10442,2187,Aqua Ray,Aqua Ray Aurora,,https://www.aquaray.com,"[{'service': 'website', 'identifier': 'https://www.aquaray.com'}]",,,3,0,0,commercial@aquaray.com,+33184040405,Europe,2021-03-31T19:18:47Z,2025-09-26T22:56:44Z,ok,14 Rue Jules Vanzuppe,,Ivry-sur-Seine,FR,Île-de-France,94200,48.820065,2.393685
10463,14035,SupraNet AG,SupraNet Schaan,,https://www.supra.net,"[{'service': 'website', 'identifier': 'https://www.supra.net'}]",,,0,0,0,info@supra.net,+4233774443,Europe,2021-04-06T12:35:43Z,2025-09-26T22:56:45Z,ok,Im alten Riet 121,,Schaan,LI,Schaan,9494,47.176346,9.514297
10487,29085,BiLoud SRL,BizTelecom - Chiajna,BizTelecom,https://www.biztelecom.ro,"[{'service': 'website', 'identifier': 'https://www.biztelecom.ro'}]",,,1,0,0,sales@biztelecom.ro,+40374499000,Europe,2021-04-11T05:56:36Z,2025-09-26T22:56:48Z,ok,Intrarea Nicolae Iorga 39,,Chiajna,RO,Ilfov County,077040,44.454234,25.975813
10507,29183,Get-Net LLC,Datacenter Get-Net,,https://www.get-net.ru/en,"[{'service': 'website', 'identifier': 'https://www.get-net.ru/en'}]",,,0,0,0,dc@get-net.ru,+73422996699,Europe,2021-04-15T08:03:21Z,2025-09-26T22:56:48Z,ok,Levchenko 1a,,Perm,RU,,614022,58.019255,55.67389
10579,2172,InterRacks,InterDC Enschede Marssteden,"InterDC, TwentsDC",https://www.interdc.nl/en/locations/enschede-marssteden/,"[{'service': 'website', 'identifier': 'https://www.interdc.nl/en/locations/enschede-marssteden/'}]",,,11,2,1,sales@interdc.nl,+31537009757,Europe,2021-04-30T14:00:17Z,2025-09-26T22:56:51Z,ok,110 Marssteden,,Enschede,NL,Overijssel,7547,52.216301,6.820988
10587,1959,DNA Oyj,DNA Oulu Torikatu,,https://www.dna.fi/wholesale/,"[{'service': 'website', 'identifier': 'https://www.dna.fi/wholesale/'}]",,,10,2,4,,,Europe,2021-05-03T12:18:55Z,2025-09-26T22:56:52Z,ok,Torikatu 18,,Oulu,FI,Northern Ostrobothnia,90100,65.012644,25.468253
10595,29396,SDC Hosting and Support Ltd,SDC Colchester1,,https://www.sdchostingandsupport.co.uk,"[{'service': 'website', 'identifier': 'https://www.sdchostingandsupport.co.uk'}]",,,0,0,0,sales@sdchas.co.uk,+441206239570,Europe,2021-05-04T19:18:42Z,2025-09-26T22:56:52Z,ok,890 The Crescent,,Colchester,GB,England,CO4,51.923805,0.921661
10605,29416,Ukrainian Internet Names Center LTD,Ukrnames Data Centre,,https://www.ukrnames.com/hosting/colocation.jsp,"[{'service': 'website', 'identifier': 'https://www.ukrnames.com/hosting/colocation.jsp'}]",,,1,0,0,,,Europe,2021-05-06T07:52:41Z,2025-09-26T22:56:52Z,ok,"Pratsi St, 28",,Kharkiv,UA,Kharkiv Oblast,61000,49.981148,36.142932
10644,4602,Green Datacenter AG,greenDatacenter Dielsdorf,,https://www.greendatacenter.ch/,"[{'service': 'website', 'identifier': 'https://www.greendatacenter.ch/'}]",,,8,1,0,,,Europe,2021-05-18T12:00:09Z,2025-09-26T22:56:53Z,ok,Niederhaslistrasse 6a/b/c,,Dielsdorf,CH,Zurich,8157,47.483401,8.463413
10645,15338,DATA4 s.a r.l,DATA4 Madrid-Alcobendas - MAD1,,https://www.data4group.com/data-center-madrid-espagne/,"[{'service': 'website', 'identifier': 'https://www.data4group.com/data-center-madrid-espagne/'}]",,,12,4,3,marketing@data4group.com,,Europe,2021-05-18T14:25:51Z,2025-09-26T22:56:53Z,ok,"Av. de la Industria, 15",,Alcobendas,ES,Community of Madrid,28108,40.535051,-3.647835
10647,15338,DATA4 s.a r.l,DATA4 Paris Marcoussis PAR2,,https://www.data4group.com/data-center-paris-france/,"[{'service': 'website', 'identifier': 'https://www.data4group.com/data-center-paris-france/'}]",,,2,0,0,marketing@data4group.com,,Europe,2021-05-18T14:33:26Z,2025-09-26T22:56:54Z,ok,PARC D'ACTIVITES DE LA FONTAINE DE JOUVENCE,,Marcoussis,FR,Essonne,91460,48.663145,2.212298
10701,27106,Beyond.pl sp. z o.o.,Beyond.pl - DC2 / Poznan,Beyond.pl Poland,http://www.beyond.pl,"[{'service': 'website', 'identifier': 'http://www.beyond.pl'}]",,"Beyond.pl’s data centres in Poznan (Data Center 1 & Data Center 2) are all interconnected (10 km radius) with redundant dark fibre based on a private ring and redundant entry points on both ends. It is possible to connect with a standard cross connect. Both Poznan data centers are also connected using a private ring to our POP in LIM (Warsaw, Poland) and using our own private East-West Corridor to our POP in Interxion FRA15, Frankfurt Germany.

More information upon request. Contact us via e-mail: peeringdb@beyond.pl",32,2,2,peeringdb@beyond.pl,,Europe,2021-05-27T12:31:32Z,2025-09-26T22:56:56Z,ok,ul. Adama Kręglewskiego 11,,Poznan,PL,,61-248,52.378181,16.976879
10702,27106,Beyond.pl sp. z o.o.,Beyond.pl - DC1 / Poznan,,http://www.beyond.pl,"[{'service': 'website', 'identifier': 'http://www.beyond.pl'}]",,"Beyond.pl’s data centres in Poznan (Data Center 1 & Data Center 2) are all interconnected (10 km radius) with redundant dark fibre based on a private ring and redundant entry points on both ends. It is possible to connect with a standard cross connect. Both Poznan data centers are also connected using a private ring to our POP in LIM (Warsaw, Poland) and using our own private East-West Corridor to our POP in Interxion FRA15, Frankfurt Germany.

More information upon request. Contact us via e-mail: peeringdb@beyond.pl",19,2,2,peeringdb@beyond.pl,,Europe,2021-05-27T12:34:51Z,2025-09-26T22:56:56Z,ok,ul. Półwiejska 42,61-888 Poznan,Poznan,PL,,61-888,52.401079,16.928119
10714,942,GlobalConnect Group,GlobalConnect Gothenburg,SEGOT0001,https://www.globalconnect.se/tjanster/colocation,"[{'service': 'website', 'identifier': 'https://www.globalconnect.se/tjanster/colocation'}]",,,1,0,0,sales@globalconnect.se,,Europe,2021-05-31T10:52:05Z,2025-09-26T22:56:57Z,ok,Tagenevägen 34C,,Hisings Kärra,SE,Västra Götalands Län,425 37,57.775306,11.99244
10715,942,GlobalConnect Group,GlobalConnect Järfälla,SEJAR0001,https://www.globalconnect.se/tjanster/colocation,"[{'service': 'website', 'identifier': 'https://www.globalconnect.se/tjanster/colocation'}]",,,1,0,0,sales@globalconnect.se,,Europe,2021-05-31T10:54:07Z,2025-09-26T22:56:58Z,ok,Elektronikhöjden 6,,Järfälla,SE,Stockholms Län,175 43,59.407058,17.835294
10739,30154,Advanced MedioMatrix,Advanced MedioMatrix,,http://advanced-mediomatrix.com/,"[{'service': 'website', 'identifier': 'http://advanced-mediomatrix.com/'}]",,,3,0,0,,+33372510490,Europe,2021-06-10T09:53:11Z,2025-09-26T22:56:59Z,ok,1 Rue du Jardin d'Ecosse,,Peltre,FR,,57530,49.085508,6.243873
10740,4570,NorthC Datacenters,NorthC Rotterdam Zestienhoven 1,NL-RTM-02,https://www.northcdatacenters.com/,"[{'service': 'website', 'identifier': 'https://www.northcdatacenters.com/'}]",,"This facility is in the area of Rotterdam, Netherlands.",12,1,8,,+31886233000,Europe,2021-06-10T13:08:02Z,2025-09-26T22:56:59Z,ok,Tempelhof 5-11,,Rotterdam,NL,,3045 PV,51.953104,4.448025
10741,4570,NorthC Datacenters,NorthC Nieuwegein,NL-NWG-01,https://www.northcdatacenters.com/,"[{'service': 'website', 'identifier': 'https://www.northcdatacenters.com/'}]",,"This facility is in the area of Utrecht, Netherlands.",10,0,5,,+31886233000,Europe,2021-06-10T13:09:59Z,2025-09-26T22:56:59Z,ok,Frieslandhaven 6,,Nieuwegein,NL,,3433 PC,52.018332,5.104366
10774,29776,Alpes Networks SAS,Alpes Networks DataCenter,,https://www.alpes.net,"[{'service': 'website', 'identifier': 'https://www.alpes.net'}]",,,1,0,0,contact@alpes.net,,Europe,2021-06-17T09:44:57Z,2025-09-26T22:57:00Z,ok,17 RUE MIRA,74650 Chavanod,Chavanod,FR,Annecy,74650,45.891181,6.079682
10813,30155,Cellnex Netherlands B.V.,Cellnex Datacenter Den Haag,,https://www.cellnex.com/nl-nl/sections/locaties/,"[{'service': 'website', 'identifier': 'https://www.cellnex.com/nl-nl/sections/locaties/'}]",,,2,0,3,info@cellnextelecom.nl,+31882054400,Europe,2021-06-28T05:36:37Z,2025-09-26T22:57:02Z,ok,Louise Henriëttestraat 385,,The Hague,NL,Zuid-Holland,2595 TS,52.080714,4.335857
10823,2,"Equinix, Inc.",Equinix ML5 - Milan,,https://www.equinix.com/data-centers/europe-colocation/italy-colocation/milan-data-centers/ml5,"[{'service': 'website', 'identifier': 'https://www.equinix.com/data-centers/europe-colocation/italy-colocation/milan-data-centers/ml5'}]",,,20,1,5,,,Europe,2021-06-30T08:06:31Z,2025-09-26T22:57:03Z,ok,Via Marisa Bellisario,,5 Settimo Milanese,IT,Milan,20019,45.475395,9.038363
10831,30156,NaviSite LLC,Navisite Woking UK,,https://www.navisite.com/resources/datasheets/data-sheet-woking-data-center,"[{'service': 'website', 'identifier': 'https://www.navisite.com/resources/datasheets/data-sheet-woking-data-center'}]",,,0,0,1,,,Europe,2021-07-01T16:13:22Z,2025-09-26T22:57:04Z,ok,"Unit 21, Goldsworth Park Trading Estate, Kestrel Way",,Woking Surrey,GB,,GU21 3BA,51.323239,-0.586281
10832,30156,NaviSite LLC,Navisite Redhill UK,,https://www.navisite.com/resources/datasheets/redhill-data-center,"[{'service': 'website', 'identifier': 'https://www.navisite.com/resources/datasheets/redhill-data-center'}]",,,0,0,0,,,Europe,2021-07-01T16:14:16Z,2025-09-26T22:57:04Z,ok,3 Foxboro Business Park,St. Anne’s Boulevard,"Redhill, Surrey",GB,,RH1 1AX,51.24757,-0.157112
10854,27813,EQUADEX SAS,PAM00,,https://www.equadex.net/datacenter-regional/,"[{'service': 'website', 'identifier': 'https://www.equadex.net/datacenter-regional/'}]",,,0,0,0,,,Europe,2021-07-06T13:32:19Z,2025-09-26T22:57:06Z,ok,Avenue de Gabrielat,,Pamiers,FR,,09100,,
10856,17593,T-Mobile Czech Republic a.s.,T-Mobile CZ DC7,,https://www.t-mobile.cz/podnikatele-firmy/datova-centra,"[{'service': 'website', 'identifier': 'https://www.t-mobile.cz/podnikatele-firmy/datova-centra'}]",,,1,0,0,,,Europe,2021-07-07T08:46:38Z,2025-09-26T22:57:06Z,ok,K Pérovně 1616/2,,Prague,CZ,,10200,50.06393,14.53249
10887,6500,intersaar GmbH,intersaar SB3,,http://www.intersaar.de,"[{'service': 'website', 'identifier': 'http://www.intersaar.de'}]",,,4,1,0,vertrieb@intersaar.net,+4968194610,Europe,2021-07-15T18:01:34Z,2025-09-26T22:57:08Z,ok,Nell-Breuning-Allee 6,66115 Saarbrücken,Saarbrücken,DE,Saarland,66115,49.240384,6.955457
10901,30009,Office for Information Technologies and e-Government of Serbia,Državni Data Centar DDC,DDC,https://www.ite.gov.rs/tekst/en/35/government-data-centredr-location-in-kragujevac.php,"[{'service': 'website', 'identifier': 'https://www.ite.gov.rs/tekst/en/35/government-data-centredr-location-in-kragujevac.php'}]",,"[State Data Center][0]
We are digitizing public administration.

[0]: https://www.ite.gov.rs/tekst/93/drzavni-data-centar.php",4,1,0,,,Europe,2021-07-19T16:35:07Z,2025-09-26T22:57:09Z,ok,Save Kovačevića 35b,,Kragujevac,RS,,34000,44.014742,20.923171
10912,30020,WEBINDUSTRIE,ADISTA Groupe,,https://datacenter.cyres.fr/,"[{'service': 'website', 'identifier': 'https://datacenter.cyres.fr/'}]",,,0,0,0,contact@cyres.fr,+33247684850,Europe,2021-07-21T06:23:52Z,2025-09-26T22:57:10Z,ok,12 Rue Jacques-Petitjean,,Tours,FR,Tours,37000,47.386744,0.695114
10913,30020,WEBINDUSTRIE,Datacenter Cyrès,,https://www.cyres.fr,"[{'service': 'website', 'identifier': 'https://www.cyres.fr'}]",,,6,0,0,contact@cyres.fr,+33247684850,Europe,2021-07-21T06:25:17Z,2025-09-26T22:57:10Z,ok,9 RUE DE SUÈDE,37100 Tours,Tours,FR,Tours,37100,47.436009,0.695409
10974,314,LCL Belgium,LCL Brussels South,,http://www.lcl.be,"[{'service': 'website', 'identifier': 'http://www.lcl.be'}]",,,1,0,0,info@lcl.be,+3227097020,Europe,2021-07-29T13:18:11Z,2025-09-26T22:57:19Z,ok,Gustave Demeurslaan 132,,Beersel,BE,,1654,50.759693,4.26917
10994,508,TDC A/S,TDC Borups Allé,,https://wholesale.tdc.dk/en/products/bredbaand/samhusning/documents?tag=Prices%20and%20agreements,"[{'service': 'website', 'identifier': 'https://wholesale.tdc.dk/en/products/bredbaand/samhusning/documents?tag=Prices%20and%20agreements'}]",,,3,0,0,wholesale@tdc.dk,,Europe,2021-08-02T16:32:00Z,2025-09-26T22:57:22Z,ok,Borups Allé 43,,Copenhagen N,DK,,2200,55.692097,12.536813
11001,25756,DEV Italia Srl.,DEV Italia DataCenter Pisa,,http://www.devitalia.it,"[{'service': 'website', 'identifier': 'http://www.devitalia.it'}]",,,1,0,0,commerciale@devitalia.it,+390503811,Europe,2021-08-04T09:23:33Z,2025-09-26T22:57:23Z,ok,"via Malagoli, 12",,Pisa,IT,Italy,56126,,
11014,30079,Ante Mediam LLC,Parkovyi DC,,https://datapark.com.ua,"[{'service': 'website', 'identifier': 'https://datapark.com.ua'}]",,,9,1,0,sales@datapark.com.ua,+380443777777,Europe,2021-08-05T10:22:17Z,2025-09-26T22:57:24Z,ok,"Parkova Doroha, 16A","Pecherskyi Raion, Kyiv",Kyiv,UA,Kyiv,01601,50.45026,30.53927
